"id_operacion","id_almacen","fecha_hora","tipo_operacion","recursos_asignados","productos_involucrados","tiempo_ejecucion","estado_operacion","tiempo_estimado","productividad","zona_almacen","volumen"
69470,4,"2024-04-22 04:02:00","Packing",1,184,"22.14","Completado","14.56","1.14","Zona C - Picking","19.61"
69471,2,"2024-05-03 05:37:00","Packing",1,155,"15.87","Completado","10.63","1.20","Zona B - Almacenaje","8.31"
69472,2,"2024-06-14 06:29:00","Inventario",4,61,"41.47","Completado","21.93","0.71","Zona C - Picking","22.17"
69473,2,"2024-08-02 05:47:00","Packing",5,167,"42.59","Completado","77.29","0.79","Zona D - Packing","2.07"
69474,1,"2024-09-03 02:07:00","Inventario",7,104,"42.36","Completado","37.95","0.90","Zona E - Expedición","19.50"
69475,4,"2024-04-18 02:26:00","Picking",5,171,"70.51","Completado","24.42","1.23","Zona E - Expedición","4.74"
69476,1,"2024-07-11 03:52:00","Picking",8,2,"126.76","En_Progreso","47.69","0.63","Zona B - Almacenaje","3.57"
69477,4,"2024-02-24 06:12:00","Packing",3,95,"40.70","Completado","38.02","1.24","Zona A - Recepción","5.12"
69478,4,"2024-04-15 06:45:00","Packing",3,22,"67.22","Completado","90.04","0.70","Zona B - Almacenaje","5.01"
69479,1,"2024-05-27 00:05:00","Picking",2,13,"28.47","En_Progreso","31.22","0.98","Zona C - Picking","3.75"
69480,5,"2024-02-19 03:13:00","Packing",8,34,"120.85","En_Progreso","153.88","1.35","Zona C - Picking","16.08"
69481,4,"2024-03-29 03:04:00","Recepción",8,10,"58.23","Completado","31.70","0.99","Zona E - Expedición","20.06"
69482,2,"2024-06-01 02:16:00","Recepción",5,26,"17.22","Completado","70.17","1.27","Zona A - Recepción","23.04"
69483,1,"2024-06-19 00:35:00","Picking",7,170,"24.34","Completado","38.28","1.01","Zona D - Packing","24.78"
69484,4,"2024-05-27 10:20:00","Recepción",1,76,"22.92","En_Progreso","84.03","1.19","Zona B - Almacenaje","9.52"
69485,3,"2024-06-06 13:55:00","Picking",8,69,"192.21","Completado","30.44","0.68","Zona D - Packing","7.52"
69486,5,"2024-08-14 10:25:00","Picking",6,32,"15.37","Completado","67.27","0.68","Zona E - Expedición","1.01"
69487,4,"2024-05-17 08:27:00","Picking",5,152,"14.09","Completado","39.43","1.20","Zona C - Picking","3.06"
69488,3,"2024-02-24 02:20:00","Packing",4,74,"22.31","Completado","18.00","0.98","Zona C - Picking","11.81"
69489,5,"2024-01-10 04:51:00","Picking",8,113,"31.36","Completado","71.64","1.32","Zona C - Picking","16.47"
69490,2,"2024-03-28 12:04:00","Packing",6,45,"39.20","Completado","59.42","1.28","Zona B - Almacenaje","19.59"
69491,3,"2024-01-15 02:02:00","Packing",6,4,"60.48","Completado","136.13","1.24","Zona B - Almacenaje","13.94"
69492,4,"2024-06-25 01:49:00","Inventario",5,107,"21.36","Completado","34.72","0.96","Zona A - Recepción","10.73"
69493,3,"2024-02-10 06:35:00","Recepción",1,27,"38.42","Completado","12.66","0.75","Zona B - Almacenaje","7.77"
69494,4,"2024-01-20 10:14:00","Packing",1,71,"79.86","Completado","101.42","1.05","Zona E - Expedición","17.90"
69495,3,"2024-08-01 04:46:00","Packing",1,85,"26.13","Completado","46.69","0.79","Zona D - Packing","6.30"
69496,4,"2024-01-17 05:38:00","Packing",3,15,"70.16","Completado","53.43","1.03","Zona B - Almacenaje","23.11"
69497,4,"2024-07-30 00:59:00","Packing",5,70,"54.37","Completado","115.98","1.31","Zona D - Packing","16.43"
69498,2,"2024-09-19 13:52:00","Recepción",5,159,"33.09","En_Progreso","39.58","1.02","Zona D - Packing","3.07"
69499,1,"2024-04-26 05:26:00","Inventario",6,38,"51.61","En_Progreso","111.42","1.04","Zona A - Recepción","12.58"
69500,3,"2024-03-06 04:59:00","Recepción",7,132,"113.67","Completado","54.59","0.82","Zona C - Picking","14.25"
69501,3,"2024-06-14 13:49:00","Picking",6,22,"22.18","Completado","65.25","1.35","Zona A - Recepción","5.59"
69502,1,"2024-07-03 12:32:00","Packing",4,36,"37.89","Completado","41.50","1.38","Zona C - Picking","16.68"
69503,4,"2024-01-31 03:39:00","Inventario",6,138,"44.52","Completado","84.32","0.64","Zona A - Recepción","16.72"
69504,4,"2024-08-31 01:57:00","Inventario",6,17,"30.38","En_Progreso","34.82","0.84","Zona B - Almacenaje","0.92"
69505,2,"2024-07-30 02:06:00","Recepción",8,142,"185.56","Completado","35.40","0.65","Zona E - Expedición","18.54"
69506,1,"2024-06-20 07:40:00","Recepción",5,122,"30.56","Completado","57.81","0.96","Zona B - Almacenaje","9.89"
69507,2,"2024-05-25 12:35:00","Inventario",7,191,"62.15","Completado","28.48","0.77","Zona E - Expedición","3.89"
69508,3,"2024-10-05 01:03:00","Picking",8,8,"35.78","Completado","28.99","0.68","Zona D - Packing","19.55"
69509,4,"2024-08-04 08:54:00","Inventario",4,52,"35.77","Completado","27.10","0.97","Zona E - Expedición","18.27"
69510,3,"2024-02-01 01:52:00","Inventario",4,195,"13.38","Completado","51.33","0.77","Zona E - Expedición","20.89"
69511,3,"2024-08-02 00:04:00","Packing",5,87,"37.27","Completado","70.12","0.84","Zona B - Almacenaje","15.46"
69512,2,"2024-01-11 07:22:00","Picking",6,198,"133.19","Completado","93.48","1.19","Zona E - Expedición","3.53"
69513,2,"2024-05-11 04:14:00","Picking",7,150,"147.43","Completado","53.07","1.30","Zona B - Almacenaje","12.79"
69514,3,"2024-03-10 03:15:00","Packing",5,116,"102.58","Completado","38.00","0.64","Zona B - Almacenaje","4.42"
69515,5,"2024-02-18 11:39:00","Recepción",3,131,"91.34","Completado","15.17","1.38","Zona E - Expedición","5.16"
69516,3,"2024-08-30 11:10:00","Picking",2,153,"148.22","Completado","18.33","1.24","Zona E - Expedición","19.75"
69517,4,"2024-03-30 04:12:00","Recepción",4,44,"33.92","Completado","57.39","1.00","Zona E - Expedición","7.72"
69518,4,"2024-04-17 09:40:00","Picking",7,62,"56.47","Completado","61.67","0.83","Zona C - Picking","2.90"
69519,4,"2024-01-15 03:51:00","Picking",7,168,"82.03","Completado","52.92","0.90","Zona C - Picking","10.95"
69520,5,"2024-06-06 03:50:00","Recepción",8,140,"90.51","Completado","33.48","1.08","Zona C - Picking","19.73"
69521,2,"2024-07-05 07:33:00","Picking",1,27,"26.87","Completado","38.31","1.33","Zona A - Recepción","23.81"
69522,1,"2024-02-16 11:57:00","Recepción",5,188,"37.16","Completado","10.81","0.78","Zona D - Packing","19.02"
69523,1,"2024-02-17 03:43:00","Inventario",2,69,"169.13","Completado","21.25","0.65","Zona C - Picking","15.98"
69524,4,"2024-08-01 11:47:00","Packing",5,169,"66.17","Completado","87.31","1.35","Zona B - Almacenaje","16.28"
69525,4,"2024-01-25 10:10:00","Inventario",7,94,"79.05","Completado","38.94","1.01","Zona C - Picking","4.48"
69526,1,"2024-10-01 09:43:00","Inventario",5,2,"18.12","Completado","52.05","1.09","Zona E - Expedición","16.81"
69527,2,"2024-02-19 01:48:00","Recepción",8,117,"99.46","Completado","75.16","1.27","Zona C - Picking","4.64"
69528,1,"2024-07-10 12:31:00","Inventario",1,176,"9.59","Completado","32.38","1.38","Zona C - Picking","22.53"
69529,5,"2024-06-27 04:52:00","Picking",4,6,"137.03","Completado","81.93","0.77","Zona E - Expedición","12.09"
69530,1,"2024-05-12 11:19:00","Recepción",7,178,"50.94","Fallido","11.27","1.37","Zona D - Packing","22.75"
69531,5,"2024-03-09 11:42:00","Packing",3,162,"34.08","En_Progreso","42.93","0.77","Zona A - Recepción","24.24"
69532,1,"2024-05-16 13:59:00","Picking",2,117,"28.58","Completado","13.40","0.72","Zona B - Almacenaje","4.11"
69533,4,"2024-01-12 10:20:00","Recepción",6,140,"35.06","En_Progreso","10.42","1.31","Zona E - Expedición","13.98"
69534,2,"2024-09-20 03:02:00","Packing",7,99,"121.41","Completado","61.97","1.17","Zona E - Expedición","12.28"
69535,2,"2024-04-20 01:19:00","Recepción",6,64,"87.34","Completado","74.94","0.61","Zona B - Almacenaje","19.89"
69536,5,"2024-04-22 02:31:00","Picking",3,120,"69.22","Completado","49.96","1.26","Zona B - Almacenaje","16.28"
69537,1,"2024-03-11 00:27:00","Recepción",8,185,"136.62","Completado","24.41","0.96","Zona A - Recepción","9.71"
69538,5,"2024-01-12 06:54:00","Inventario",4,97,"112.54","Completado","35.59","0.81","Zona D - Packing","7.65"
69539,5,"2024-08-14 03:11:00","Picking",2,92,"24.74","Completado","36.79","0.78","Zona D - Packing","21.50"
69540,4,"2024-09-01 12:47:00","Picking",4,95,"68.88","Completado","178.86","1.17","Zona A - Recepción","22.91"
69541,2,"2024-04-30 08:31:00","Packing",3,159,"96.43","Completado","12.65","1.10","Zona A - Recepción","8.18"
69542,4,"2024-02-01 03:44:00","Recepción",2,75,"29.52","Completado","76.14","1.29","Zona B - Almacenaje","13.11"
69543,2,"2024-09-28 03:57:00","Picking",6,189,"211.11","Completado","45.83","1.03","Zona D - Packing","9.09"
69544,1,"2024-03-20 13:28:00","Recepción",1,73,"93.14","Completado","83.89","0.64","Zona D - Packing","17.57"
69545,3,"2024-09-19 04:58:00","Picking",6,147,"16.01","Completado","164.38","1.00","Zona C - Picking","8.69"
69546,4,"2024-07-24 08:45:00","Inventario",2,139,"68.69","Completado","17.10","0.98","Zona E - Expedición","9.20"
69547,5,"2024-04-10 08:11:00","Packing",3,194,"204.28","Completado","22.24","1.02","Zona D - Packing","3.44"
69548,5,"2024-09-05 08:17:00","Recepción",8,59,"127.79","Completado","114.83","0.77","Zona A - Recepción","9.27"
69549,5,"2024-09-02 12:07:00","Recepción",1,171,"42.60","Fallido","49.24","0.76","Zona E - Expedición","8.36"
69550,1,"2024-03-05 02:51:00","Packing",3,101,"70.06","Completado","81.73","1.23","Zona C - Picking","14.35"
69551,2,"2024-01-26 05:00:00","Inventario",8,174,"72.26","Completado","165.02","1.21","Zona E - Expedición","13.54"
69552,4,"2024-06-30 07:27:00","Picking",6,126,"25.56","Completado","86.07","0.95","Zona E - Expedición","12.07"
69553,3,"2024-01-26 11:03:00","Picking",7,155,"43.59","Completado","171.39","0.92","Zona D - Packing","9.83"
69554,3,"2024-08-22 02:23:00","Recepción",1,200,"59.32","Completado","25.66","1.13","Zona C - Picking","11.21"
69555,4,"2024-06-19 06:44:00","Packing",7,121,"54.71","Completado","124.59","0.80","Zona E - Expedición","14.70"
69556,3,"2024-06-25 11:23:00","Packing",8,57,"45.91","Completado","50.91","1.19","Zona C - Picking","5.62"
69557,5,"2024-09-01 10:55:00","Inventario",2,198,"101.81","Completado","16.00","1.09","Zona D - Packing","1.37"
69558,2,"2024-05-04 12:45:00","Picking",4,120,"47.84","Completado","111.20","0.79","Zona A - Recepción","6.18"
69559,1,"2024-04-04 01:43:00","Recepción",4,145,"94.07","Completado","176.25","1.31","Zona A - Recepción","17.83"
69560,4,"2024-01-07 04:40:00","Packing",7,41,"11.81","Completado","35.46","1.17","Zona E - Expedición","0.72"
69561,5,"2024-07-22 12:04:00","Packing",6,4,"25.81","Completado","65.69","0.69","Zona C - Picking","5.59"
69562,1,"2024-08-04 04:02:00","Picking",2,141,"54.77","Completado","30.70","0.88","Zona B - Almacenaje","5.66"
69563,5,"2024-03-18 01:04:00","Inventario",1,28,"56.32","Completado","83.01","0.71","Zona A - Recepción","6.48"
69564,3,"2024-09-12 00:50:00","Inventario",4,126,"29.03","Completado","30.45","1.03","Zona C - Picking","9.51"
69565,1,"2024-07-02 12:38:00","Packing",6,167,"18.75","Completado","144.37","1.12","Zona B - Almacenaje","14.44"
69566,4,"2024-04-12 13:30:00","Recepción",8,10,"14.64","Completado","32.47","0.90","Zona C - Picking","1.61"
69567,1,"2024-07-24 04:25:00","Inventario",8,182,"204.80","Completado","61.65","1.19","Zona B - Almacenaje","9.42"
69568,3,"2024-03-24 09:38:00","Packing",8,172,"39.98","Completado","74.31","1.20","Zona C - Picking","20.51"
69569,1,"2024-06-15 08:19:00","Packing",7,10,"38.81","Completado","32.97","1.16","Zona C - Picking","16.48"
69570,1,"2024-10-06 07:39:00","Picking",3,21,"49.91","Completado","30.57","1.08","Zona A - Recepción","20.93"
69571,4,"2024-06-21 12:25:00","Packing",1,144,"42.08","En_Progreso","30.06","1.21","Zona D - Packing","9.81"
69572,2,"2024-10-01 08:32:00","Inventario",6,173,"45.91","Completado","96.23","1.20","Zona D - Packing","14.81"
69573,3,"2024-04-20 06:09:00","Picking",7,196,"40.16","En_Progreso","42.02","1.18","Zona B - Almacenaje","5.17"
69574,5,"2024-07-17 06:03:00","Inventario",4,126,"66.43","Completado","30.51","0.88","Zona A - Recepción","9.71"
69575,1,"2024-03-01 04:16:00","Inventario",8,32,"24.84","Completado","24.80","1.06","Zona D - Packing","17.73"
69576,2,"2024-01-23 07:58:00","Picking",1,64,"40.54","Completado","88.26","0.81","Zona D - Packing","15.19"
69577,4,"2024-06-17 10:57:00","Inventario",3,21,"117.32","Completado","27.17","0.85","Zona A - Recepción","8.53"
69578,5,"2024-04-12 03:17:00","Packing",8,133,"84.39","Completado","31.64","1.15","Zona A - Recepción","15.77"
69579,2,"2024-04-01 04:29:00","Recepción",3,50,"80.70","Completado","39.25","0.71","Zona D - Packing","1.21"
69580,3,"2024-02-09 02:08:00","Picking",2,159,"23.29","Completado","13.27","1.14","Zona E - Expedición","16.66"
69581,1,"2024-06-29 02:15:00","Inventario",4,196,"133.21","Completado","50.60","1.33","Zona C - Picking","3.26"
69582,2,"2024-04-08 12:51:00","Picking",2,171,"22.37","En_Progreso","25.15","0.63","Zona B - Almacenaje","15.41"
69583,1,"2024-05-25 03:55:00","Packing",4,43,"44.37","En_Progreso","74.22","1.18","Zona D - Packing","2.74"
69584,2,"2024-03-29 03:01:00","Recepción",7,11,"32.73","Completado","39.78","0.86","Zona E - Expedición","18.32"
69585,2,"2024-05-18 13:57:00","Picking",1,91,"14.94","Completado","33.28","0.84","Zona E - Expedición","8.15"
69586,3,"2024-01-13 08:08:00","Inventario",1,179,"59.20","Completado","59.46","0.88","Zona D - Packing","9.20"
69587,1,"2024-05-03 01:39:00","Recepción",8,200,"30.89","Completado","51.17","1.31","Zona A - Recepción","17.49"
69588,2,"2024-06-17 10:18:00","Recepción",1,170,"58.03","Completado","54.25","1.27","Zona E - Expedición","23.37"
69589,1,"2024-09-09 08:35:00","Packing",4,199,"25.09","Completado","85.59","1.34","Zona C - Picking","9.20"
69590,1,"2024-05-15 00:09:00","Picking",4,176,"68.28","Completado","68.77","0.80","Zona C - Picking","24.63"
69591,5,"2024-08-27 10:12:00","Inventario",1,109,"43.25","Completado","20.22","1.37","Zona A - Recepción","16.07"
69592,4,"2024-05-12 12:09:00","Inventario",1,114,"141.09","Completado","23.03","1.14","Zona A - Recepción","24.01"
69593,4,"2024-01-26 12:48:00","Recepción",4,119,"13.19","Completado","33.08","0.97","Zona E - Expedición","0.67"
69594,1,"2024-10-02 02:15:00","Recepción",6,183,"30.00","Completado","70.99","1.01","Zona E - Expedición","13.97"
69595,5,"2024-03-06 06:49:00","Picking",5,159,"43.83","Completado","38.06","0.99","Zona B - Almacenaje","6.52"
69596,1,"2024-08-14 05:19:00","Recepción",2,104,"39.14","Completado","33.91","1.08","Zona C - Picking","9.71"
69597,2,"2024-03-09 01:14:00","Picking",1,196,"42.74","En_Progreso","93.44","1.19","Zona A - Recepción","12.56"
69598,5,"2024-08-30 06:22:00","Recepción",2,114,"18.28","Completado","56.80","1.26","Zona E - Expedición","17.06"
69599,2,"2024-03-31 03:54:00","Packing",2,48,"57.51","Completado","116.42","1.31","Zona C - Picking","19.39"
69600,1,"2024-03-07 01:08:00","Picking",6,175,"134.25","Completado","67.37","0.81","Zona B - Almacenaje","4.45"
69601,5,"2024-09-27 11:10:00","Inventario",5,40,"110.26","Completado","62.37","0.75","Zona B - Almacenaje","9.35"
69602,4,"2024-07-30 11:01:00","Picking",5,52,"39.54","Completado","16.78","1.07","Zona B - Almacenaje","24.31"
69603,3,"2024-05-06 00:19:00","Packing",5,12,"156.09","Completado","26.47","1.23","Zona E - Expedición","5.00"
69604,5,"2024-08-26 13:54:00","Picking",8,180,"29.97","Completado","34.83","0.90","Zona C - Picking","0.57"
69605,1,"2024-01-18 10:00:00","Picking",2,176,"63.96","Completado","20.05","0.92","Zona E - Expedición","4.01"
69606,2,"2024-01-02 02:04:00","Picking",8,155,"50.55","En_Progreso","72.73","0.68","Zona B - Almacenaje","7.84"
69607,2,"2024-05-31 04:52:00","Packing",1,24,"25.66","Completado","22.97","1.06","Zona E - Expedición","24.86"
69608,4,"2024-08-15 06:01:00","Recepción",8,68,"48.09","Completado","40.69","1.26","Zona B - Almacenaje","18.34"
69609,2,"2024-07-10 02:26:00","Inventario",2,51,"20.54","Completado","57.34","1.18","Zona D - Packing","12.42"
69610,1,"2024-06-29 11:41:00","Recepción",8,160,"166.24","Completado","104.99","0.87","Zona D - Packing","6.80"
69611,2,"2024-08-05 06:28:00","Recepción",5,83,"45.46","En_Progreso","33.94","1.22","Zona C - Picking","12.10"
69612,4,"2024-08-24 01:07:00","Packing",8,23,"66.26","Completado","27.78","0.96","Zona C - Picking","11.55"
69613,5,"2024-09-15 07:27:00","Packing",4,31,"89.60","Completado","126.59","0.66","Zona B - Almacenaje","1.25"
69614,4,"2024-06-14 13:04:00","Inventario",8,50,"20.38","Completado","31.73","0.84","Zona E - Expedición","3.61"
69615,4,"2024-08-26 00:25:00","Inventario",3,150,"19.59","Completado","39.78","1.15","Zona B - Almacenaje","12.34"
69616,5,"2024-01-10 13:23:00","Inventario",8,166,"66.93","Completado","162.62","1.25","Zona A - Recepción","24.86"
69617,5,"2024-02-26 13:11:00","Recepción",1,134,"91.74","Completado","76.30","0.96","Zona A - Recepción","22.49"
69618,5,"2024-07-11 04:28:00","Picking",6,185,"16.73","Completado","32.40","0.71","Zona C - Picking","20.02"
69619,5,"2024-10-02 06:04:00","Inventario",3,68,"32.16","Completado","76.86","0.78","Zona A - Recepción","4.96"
69620,3,"2024-06-16 12:21:00","Picking",1,127,"53.99","Completado","111.73","1.02","Zona E - Expedición","4.07"
69621,1,"2024-09-23 09:07:00","Inventario",5,63,"142.55","Completado","86.08","0.77","Zona A - Recepción","16.29"
69622,1,"2024-05-08 01:24:00","Inventario",2,182,"51.71","Completado","57.05","0.89","Zona B - Almacenaje","22.99"
69623,4,"2024-10-05 01:42:00","Packing",2,30,"19.36","Completado","37.44","1.13","Zona C - Picking","12.62"
69624,2,"2024-05-09 10:17:00","Recepción",4,23,"16.11","Completado","36.92","0.65","Zona B - Almacenaje","10.61"
69625,2,"2024-07-02 03:52:00","Recepción",2,63,"79.59","Completado","41.72","1.22","Zona E - Expedición","17.32"
69626,4,"2024-03-05 09:22:00","Inventario",3,68,"9.78","Completado","37.60","1.21","Zona C - Picking","4.28"
69627,3,"2024-03-11 08:17:00","Inventario",2,58,"62.06","Completado","171.80","1.16","Zona A - Recepción","21.74"
69628,2,"2024-07-20 10:24:00","Recepción",3,74,"84.55","Completado","26.10","1.18","Zona C - Picking","19.74"
69629,5,"2024-07-13 13:57:00","Picking",3,9,"36.80","Completado","53.48","1.28","Zona A - Recepción","20.25"
69630,5,"2024-08-08 07:21:00","Inventario",4,118,"54.50","En_Progreso","20.01","1.36","Zona A - Recepción","18.99"
69631,4,"2024-05-07 07:13:00","Recepción",4,198,"146.03","En_Progreso","58.53","1.17","Zona A - Recepción","6.31"
69632,5,"2024-06-13 09:51:00","Recepción",1,5,"30.13","Completado","48.01","0.71","Zona C - Picking","18.49"
69633,5,"2024-08-08 10:23:00","Packing",7,57,"34.09","Completado","118.77","0.73","Zona C - Picking","7.23"
69634,4,"2024-02-04 07:53:00","Packing",8,156,"40.10","Completado","72.90","1.38","Zona E - Expedición","17.22"
69635,2,"2024-02-04 09:21:00","Picking",2,198,"143.24","Completado","29.59","1.13","Zona C - Picking","20.67"
69636,1,"2024-05-28 06:12:00","Picking",7,16,"9.93","Completado","27.96","1.15","Zona D - Packing","16.03"
69637,5,"2024-09-19 03:24:00","Picking",1,8,"24.96","Completado","103.71","1.28","Zona C - Picking","18.48"
69638,3,"2024-07-24 12:18:00","Recepción",8,110,"81.97","Completado","119.69","1.31","Zona A - Recepción","24.12"
69639,3,"2024-06-21 03:11:00","Inventario",7,62,"31.21","En_Progreso","34.92","0.66","Zona D - Packing","17.25"
69640,3,"2024-03-19 00:58:00","Packing",6,63,"36.46","Completado","11.38","0.63","Zona E - Expedición","10.44"
